,soundname,nsyll,npause,dur(s),phonationtime(s),speechrate(nsyll / dur),articulation rate(nsyll / phonationtime),ASD(speakingtime / nsyll)
164,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FPAS0\SI944.waV,12,0,2.35525,2.35525,5.095000530729222,5.095000530729222,0.1962708333333333
165,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FPAS0\SX134.waV,10,0,2.944,2.944,3.3967391304347827,3.3967391304347827,0.2944
166,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FPAS0\SX224.waV,5,0,1.6128125,1.6128125,3.1001743848091454,3.1001743848091454,0.3225625
167,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FPAS0\SX314.waV,12,0,2.937625,2.937625,4.084932556061444,4.084932556061444,0.24480208333333334
168,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FPAS0\SX404.waV,10,0,2.777625,2.777625,3.600198010890599,3.600198010890599,0.2777625
169,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FPAS0\SX44.waV,8,0,2.2464375,2.2464375,3.5611941129009823,3.5611941129009823,0.2808046875
170,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SA1.waV,14,1,4.5824375,4.5824375,3.055142596052865,3.583111388375683,0.2790870535714286
171,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SA2.waV,9,0,3.3088125,3.3088125,2.720009066696889,3.2439373289329922,0.30826736111111114
172,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SI1360.waV,11,0,3.09125,3.09125,3.5584310553983016,4.164103534756068,0.2401477272727273
173,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SI522.waV,17,0,6.2144375,6.2144375,2.7355653669378768,3.425196602507194,0.291954044117647
174,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SI730.waV,14,0,4.4608125,4.4608125,3.1384417076485502,3.5511307339267737,0.2816004464285714
175,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SX10.waV,8,0,2.8928125,2.8928125,2.7654747758453064,3.2594441119924626,0.30680078125
176,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SX100.waV,12,0,3.6608125,3.6608125,3.2779608351971046,4.157418935744059,0.24053385416666664
177,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SX190.waV,9,0,3.8208125,3.8208125,2.355519931951646,2.9235907379021207,0.3420451388888889
178,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SX280.waV,7,0,2.48325,2.48325,2.8188865398167726,3.4971585586710803,0.28594642857142855
179,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FRAM1\SX370.waV,8,0,3.41125,3.41125,2.3451813851227556,2.616409795184171,0.382203125
180,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SA1.waV,15,0,3.9168125,3.9168125,3.829644640891031,3.829644640891031,0.2611208333333333
181,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SA2.waV,11,0,2.96325,2.96325,3.7121403864000677,4.294149221685453,0.23287500000000003
182,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SI1904.waV,12,1,2.809625,2.809625,4.271032611113583,4.820003012501882,0.20746875
183,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SI644.waV,8,0,2.521625,2.521625,3.1725573786744663,3.6683575502249735,0.2726015625
184,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SI891.waV,20,0,5.0304375,5.0304375,3.975797333730913,4.558696782557287,0.2193609375
185,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SX104.waV,6,0,1.913625,1.913625,3.1354105428179504,3.1354105428179504,0.3189375
186,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SX14.waV,14,0,3.2768125,3.2768125,4.272444639417117,4.272444639417117,0.2340580357142857
187,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SX194.waV,5,0,2.137625,2.137625,2.3390445003216187,3.2790916916014266,0.30496249999999997
188,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SX284.waV,12,0,3.257625,3.257625,3.683665246920686,3.683665246920686,0.27146875
189,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\FSLB1\SX374.waV,8,0,2.35525,2.35525,3.396667020486148,3.396667020486148,0.29440625
190,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SA1.waV,10,0,2.8544375,2.8544375,3.5033172034770423,3.5033172034770423,0.28544375
191,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SA2.waV,9,0,2.7968125,2.7968125,3.2179490044470267,3.7153140601416466,0.26915625
192,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SI1230.waV,15,1,4.633625,4.633625,3.237206290970892,3.4902998749309204,0.2865083333333334
193,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SI1664.waV,8,0,1.945625,1.945625,4.111789270799871,4.111789270799871,0.243203125
194,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SI2294.waV,7,0,2.3424375,2.3424375,2.9883401371434672,3.49437623824158,0.2861741071428571
195,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SX134.waV,12,0,3.0848125,3.0848125,3.890025730899366,3.890025730899366,0.2570677083333333
196,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SX224.waV,6,0,1.7344375,1.7344375,3.459334798745991,4.453619725824035,0.22453645833333336
197,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SX314.waV,13,0,3.12325,3.12325,4.1623309053069715,4.6138148263164895,0.2167403846153846
198,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SX404.waV,10,0,2.624,2.624,3.8109756097560976,3.8109756097560976,0.2624
199,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MABW0\SX44.waV,9,0,2.368,2.368,3.800675675675676,4.3774319066147855,0.22844444444444445
200,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SA1.waV,11,1,3.545625,3.545625,3.102414947999295,3.393359811822774,0.2946931818181818
201,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SA2.waV,11,0,2.784,2.784,3.9511494252873565,3.9511494252873565,0.2530909090909091
202,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SI1175.waV,13,1,3.9744375,3.9744375,3.2709031152207073,3.541812113678546,0.2823413461538462
203,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SI2128.waV,18,0,4.6784375,4.6784375,3.847438380869681,3.847438380869681,0.25991319444444444
204,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SI545.waV,6,1,2.0224375,2.0224375,2.9667171420624863,3.734972571295179,0.26773958333333336
205,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SX185.waV,7,0,2.19525,2.19525,3.1887028812208174,4.010025062656641,0.24937499999999999
206,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SX275.waV,8,0,2.9568125,2.9568125,2.705616267517809,2.705616267517809,0.3696015625
207,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SX365.waV,12,1,4.3264375,4.3264375,2.773644597893764,3.985097396195477,0.25093489583333334
208,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SX5.waV,6,0,1.824,1.824,3.289473684210526,3.289473684210526,0.304
209,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MBJK0\SX95.waV,13,0,3.3664375,3.3664375,3.861648998384791,4.559453742368943,0.21932451923076923
210,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SA1.waV,10,1,4.16,4.16,2.4038461538461537,3.238341968911917,0.3088
211,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SA2.waV,11,0,3.34725,3.34725,3.286279781910524,3.838604143947655,0.2605113636363637
212,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SI1469.waV,20,0,5.273625,5.273625,3.792457749650383,4.176400725649627,0.239440625
213,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SI2099.waV,7,0,2.5728125,2.5728125,2.720757925422082,3.2551988723061047,0.30720089285714286
214,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SI839.waV,14,0,4.6528125,4.6528125,3.0089327691584393,3.247953716659538,0.3078861607142857
215,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SX119.waV,11,0,3.1424375,3.1424375,3.5004673919529026,3.5004673919529026,0.28567613636363637
216,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SX209.waV,9,1,3.6864375,3.6864375,2.4413814149839785,4.0701536200342,0.24569097222222222
217,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SX29.waV,6,0,7.57125,7.57125,0.79247152055473,3.151260504201681,0.3173333333333333
218,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SX299.waV,12,0,3.68,3.68,3.260869565217391,4.23728813559322,0.23600000000000002
219,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCCS0\SX389.waV,11,0,3.60325,3.60325,3.0527995559564283,3.6549403995514393,0.2736022727272727
220,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SA1.waV,11,0,4.089625,4.089625,2.689733166243849,3.238330052070875,0.3088011363636364
221,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SA2.waV,10,0,2.5344375,2.5344375,3.945648689304826,3.945648689304826,0.25344375
222,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SI1398.waV,8,0,2.4128125,2.4128125,3.315632690066054,4.084954283617099,0.24480078125000002
223,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SI2028.waV,19,1,5.0624375,5.0624375,3.753132754725367,4.131838260278628,0.24202302631578942
224,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SI768.waV,16,2,5.305625,5.305625,3.0156673341971962,4.093314785500712,0.24430078124999996
225,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SX138.waV,8,3,3.2384375,3.2384375,2.4703271253498023,4.0192168807109,0.24880468749999995
226,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SX228.waV,6,0,1.913625,1.913625,3.1354105428179504,3.1354105428179504,0.3189375
227,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SX318.waV,10,0,2.624,2.624,3.8109756097560976,4.4326241134751765,0.22560000000000002
228,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SX408.waV,9,1,3.353625,3.353625,2.6836632002683665,3.509028437751298,0.2849791666666666
229,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MCEM0\SX48.waV,12,1,3.25125,3.25125,3.6908881199538635,4.116285052739903,0.2429375
230,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SA1.waV,13,0,3.9808125,3.9808125,3.265664986733236,3.265664986733236,0.30621634615384613
231,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SA2.waV,11,0,3.616,3.616,3.0420353982300883,3.3373786407766985,0.29963636363636365
232,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SI1195.waV,10,0,3.136,3.136,3.1887755102040813,3.5310734463276834,0.2832
233,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SI1825.waV,18,1,4.7744375,4.7744375,3.7700776269455822,4.357067753916444,0.2295121527777778
234,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SI565.waV,15,0,4.5824375,4.5824375,3.273367067199498,3.5085923965878933,0.28501458333333335
235,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SX115.waV,10,0,3.2704375,3.2704375,3.057694880272135,3.057694880272135,0.32704374999999997
236,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SX205.waV,17,0,3.9744375,3.9744375,4.277334842980925,4.277334842980925,0.2337904411764706
237,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SX25.waV,8,0,2.56,2.56,3.125,3.676470588235294,0.272
238,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SX295.waV,12,0,4.2368125,4.2368125,2.8323179276873827,2.8323179276873827,0.35306770833333334
239,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDBB0\SX385.waV,8,0,2.3488125,2.3488125,3.405976424256938,3.405976424256938,0.2936015625
240,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SA1.waV,10,1,4.1088125,4.1088125,2.433793218843644,2.707963104002708,0.36928125
241,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SA2.waV,10,0,3.193625,3.193625,3.131238013229481,3.8747487467609525,0.25808125
242,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SI1543.waV,3,1,2.233625,2.233625,1.3431081761710224,3.1618470456491674,0.3162708333333333
243,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SI2173.waV,17,0,4.9728125,4.9728125,3.4185885753786214,3.658741635000168,0.27331801470588235
244,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SI913.waV,18,0,4.576,4.576,3.9335664335664338,3.9335664335664338,0.2542222222222222
245,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SX103.waV,8,0,2.6368125,2.6368125,3.0339661997203065,3.7202272826355482,0.26880078125
246,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SX13.waV,5,0,2.2208125,2.2208125,2.251428249795964,2.251428249795964,0.4441625
247,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SX193.waV,6,0,2.5728125,2.5728125,2.332078221790356,2.332078221790356,0.4288020833333333
248,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SX283.waV,14,0,3.5648125,3.5648125,3.927275277451479,3.927275277451479,0.25462946428571426
249,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MDLD0\SX373.waV,8,0,2.873625,2.873625,2.783940145286876,3.1585441085749535,0.31660156250000004
250,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SA1.waV,13,0,4.8128125,4.8128125,2.7011233036815794,3.408131999573983,0.2934158653846154
251,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SA2.waV,11,0,3.12325,3.12325,3.5219723044905145,4.018081366147664,0.24887500000000004
252,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SI1539.waV,10,0,3.424,3.424,2.9205607476635516,3.2133676092544987,0.31120000000000003
253,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SI2169.waV,15,1,5.26725,5.26725,2.847785846504343,3.0717247734602977,0.32555
254,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SI909.waV,16,0,5.504,5.504,2.906976744186047,4.255319148936169,0.23500000000000004
255,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SX189.waV,12,0,3.296,3.296,3.6407766990291264,3.6407766990291264,0.27466666666666667
256,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SX279.waV,15,1,4.576,4.576,3.2779720279720284,4.280821917808218,0.23360000000000003
257,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SX369.waV,10,0,3.481625,3.481625,2.8722220227623594,4.214408007375214,0.23728125000000003
258,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SX9.waV,7,0,3.513625,3.513625,1.9922444768579457,4.013761467889909,0.2491428571428571
259,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MGWT0\SX99.waV,12,0,3.6864375,3.6864375,3.255175219978638,3.985097396195477,0.25093489583333334
260,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SA1.waV,11,0,3.4048125,3.4048125,3.230721221800026,3.230721221800026,0.30952840909090906
261,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SA2.waV,10,0,3.008,3.008,3.324468085106383,4.032258064516129,0.248
262,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SI1988.waV,6,0,2.5024375,2.5024375,2.397662279277704,2.971446258608682,0.3365364583333334
263,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SI2247.waV,5,0,1.3568125,1.3568125,3.6851075590768807,3.6851075590768807,0.2713625
264,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SI728.waV,15,0,4.97925,4.97925,3.0125018828136767,3.7335490495006374,0.2678416666666667
265,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SX188.waV,8,0,2.51525,2.51525,3.180598350064606,3.180598350064606,0.31440625
266,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SX278.waV,13,0,3.6608125,3.6608125,3.5511242381301966,3.5511242381301966,0.28160096153846154
267,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SX368.waV,14,0,3.36,3.36,4.166666666666667,4.929577464788733,0.20285714285714285
268,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SX8.waV,9,0,2.4768125,2.4768125,3.633702591536501,4.313637384857335,0.23182291666666666
269,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MJAR0\SX98.waV,6,0,1.9328125,1.9328125,3.1042845594179465,3.1042845594179465,0.3221354166666667
270,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SA1.waV,13,0,3.2064375,3.2064375,4.054343800557472,4.483966585825923,0.22301682692307695
271,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SA2.waV,9,0,2.7328125,2.7328125,3.2933104631217835,4.21662933192779,0.23715625
272,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SI1625.waV,6,0,1.561625,1.561625,3.8421516048987434,3.8421516048987434,0.26027083333333334
273,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SI2255.waV,14,0,3.488,3.488,4.013761467889908,4.013761467889908,0.24914285714285714
274,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SI995.waV,20,0,4.2688125,4.2688125,4.685143702141989,5.052538505869629,0.1979203125
275,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SX185.waV,6,0,2.336,2.336,2.568493150684932,3.2751091703056767,0.30533333333333335
276,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SX275.waV,6,0,2.7008125,2.7008125,2.2215536991183207,2.6520435929665593,0.37706770833333336
277,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SX365.waV,16,0,3.63525,3.63525,4.401347912798294,4.401347912798294,0.227203125
278,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SX5.waV,6,0,1.657625,1.657625,3.619636528165297,3.619636528165297,0.2762708333333333
279,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDB1\SX95.waV,14,0,2.93125,2.93125,4.776119402985075,4.776119402985075,0.209375
280,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SA1.waV,9,0,2.9504375,2.9504375,3.0503950685279726,3.0503950685279726,0.3278263888888889
281,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SA2.waV,8,0,2.3424375,2.3424375,3.415245871021105,3.415245871021105,0.2928046875
282,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SI1452.waV,15,2,4.377625,4.377625,3.4265155192598726,4.4096571491566525,0.226775
283,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SI1555.waV,5,0,2.19525,2.19525,2.277644915157727,3.4683083326107687,0.28832500000000005
284,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SI2082.waV,4,0,1.8624375,1.8624375,2.147723077955636,2.90019259091424,0.34480468750000004
285,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SX102.waV,11,0,3.136,3.136,3.50765306122449,4.068047337278106,0.24581818181818182
286,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SX12.waV,7,0,1.97125,1.97125,3.5510462904248574,4.600345025876941,0.21737499999999996
287,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SX192.waV,6,0,2.19525,2.19525,2.733173898189272,2.733173898189272,0.365875
288,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SX282.waV,9,0,2.72,2.72,3.3088235294117645,3.3088235294117645,0.3022222222222222
289,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MMDM2\SX372.waV,7,1,2.649625,2.649625,2.6418832853705716,3.004775446692064,0.3328035714285714
290,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SA1.waV,11,0,3.1168125,3.1168125,3.5292466261605404,3.5292466261605404,0.2833465909090909
291,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SA2.waV,7,0,2.4448125,2.4448125,2.8632052560267915,2.8632052560267915,0.34925892857142854
292,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SI1542.waV,12,0,3.008,3.008,3.9893617021276597,3.9893617021276597,0.25066666666666665
293,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SI2172.waV,9,1,3.1104375,3.1104375,2.8934836337331964,3.847438380869682,0.2599131944444444
294,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SI912.waV,10,0,2.7584375,2.7584375,3.6252407386428005,3.6252407386428005,0.27584375
295,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SX102.waV,15,0,3.8784375,3.8784375,3.8675368624607205,3.8675368624607205,0.2585625
296,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SX12.waV,8,0,2.2144375,2.2144375,3.612655584093026,3.612655584093026,0.2768046875
297,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SX192.waV,8,0,2.297625,2.297625,3.4818562646210762,3.4818562646210762,0.287203125
298,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SX282.waV,12,0,3.001625,3.001625,3.9978345063090823,3.9978345063090823,0.25013541666666667
299,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPDF0\SX372.waV,10,0,2.8224375,2.8224375,3.5430368254390046,3.5430368254390046,0.28224375
300,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SA1.waV,12,0,3.6288125,3.6288125,3.306866915829903,3.306866915829903,0.30240104166666665
301,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SA2.waV,10,0,3.02725,3.02725,3.3033281030638366,3.696003696003696,0.2705625
302,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SI1099.waV,11,0,2.86725,2.86725,3.836428633708257,4.404183974776037,0.22705681818181817
303,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SI1729.waV,8,1,3.5904375,3.5904375,2.2281407210124113,2.9205407563744217,0.3424023437500001
304,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SI469.waV,11,0,2.88,2.88,3.8194444444444446,4.365079365079365,0.2290909090909091
305,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SX109.waV,8,0,3.18725,3.18725,2.510000784375245,2.510000784375245,0.39840625
306,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SX19.waV,10,0,3.4944375,3.4944375,2.8616909016114898,3.9258504987056964,0.254721875
307,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SX199.waV,11,1,3.8784375,3.8784375,2.8361936991378616,3.7121795345011233,0.26938352272727273
308,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SX289.waV,11,0,3.2064375,3.2064375,3.4305986004717073,3.4305986004717073,0.29149431818181815
309,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MPGL0\SX379.waV,7,1,2.64325,2.64325,2.6482549891232385,3.142889213155237,0.31817857142857137
310,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SA1.waV,12,0,3.4624375,3.4624375,3.4657665300817704,3.4657665300817704,0.28853645833333336
311,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SA2.waV,8,0,3.0528125,3.0528125,2.6205343433309447,2.6205343433309447,0.3816015625
312,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SI1541.waV,12,0,3.641625,3.641625,3.2952322108948615,3.2952322108948615,0.30346875
313,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SI2171.waV,6,0,2.00325,2.00325,2.995132909022838,2.995132909022838,0.333875
314,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SI911.waV,11,0,2.816,2.816,3.9062500000000004,3.9062500000000004,0.256
315,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SX101.waV,13,1,4.0064375,4.0064375,3.244777935510039,3.541812113678547,0.2823413461538461
316,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SX11.waV,5,0,2.32325,2.32325,2.1521575379317768,2.1521575379317768,0.46464999999999995
317,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SX191.waV,8,0,2.89925,2.89925,2.7593343105975685,3.142646697765774,0.31820312500000003
318,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SX281.waV,8,1,3.37925,3.37925,2.3673892135828956,2.870212575118845,0.34840625
319,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRCZ0\SX371.waV,14,0,3.25125,3.25125,4.306036139946174,4.306036139946174,0.23223214285714286
320,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRGG0\SA1.waV,13,0,3.5648125,3.5648125,3.646755614776373,3.646755614776373,0.27421634615384616
321,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRGG0\SA2.waV,9,0,2.8288125,2.8288125,3.1815470272419963,3.1815470272419963,0.3143125
322,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRGG0\SI1199.waV,6,0,2.0288125,2.0288125,2.9573950278796097,2.9573950278796097,0.33813541666666663
323,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRGG0\SI1829.waV,19,0,5.184,5.184,3.6651234567901234,4.011824324324325,0.24926315789473683
324,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRGG0\SI569.waV,8,0,2.5088125,2.5088125,3.188759622331282,3.188759622331282,0.3136015625
325,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRGG0\SX119.waV,14,0,2.7264375,2.7264375,5.134905898264678,5.134905898264678,0.1947455357142857
326,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRGG0\SX209.waV,9,0,2.912,2.912,3.090659340659341,3.571428571428572,0.27999999999999997
327,C:\Users\Ian\Desktop\OUTPUT\TEST\DR2\MRGG0\SX29.waV,4,1,2.48325,2.48325,1.610792308466727,2.291442892946652,0.43640625
